Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Cassandra Salmen	F	Jr	26	11	9	20	0.7692	16	35	1	2	0	1
Michelle Lunneborg	F	Sr	28	8	12	20	0.7143	17	42	4	2	1	0
Emily Lester	F	Fr	28	9	10	19	0.6786	2	4	2	3	1	1
Allie Tanzer	F	Jr	28	12	4	16	0.5714	8	16	1	6	1	0
Brooke Hanson	F	Sr	28	7	8	15	0.5357	8	16	1	1	0	0
Nicole Schaub	D	So	28	4	9	13	0.4643	7	14	1	0	0	0
Josie Johnson	D	Fr	28	4	9	13	0.4643	2	4	0	1	1	0
Shauna Bollinger	F	Fr	28	8	1	9	0.3214	5	10	0	4	0	0
Nikki Kloes	F/D	Fr	26	5	4	9	0.3462	5	10	2	1	0	1
Megan Nickelson	F/D	Jr	28	3	6	9	0.3214	14	28	0	1	0	0
Hannah Smith	F	So	28	2	3	5	0.1786	4	8	0	0	0	0
Hailey Rock	F	Fr	20	4	0	4	0.2000	1	2	0	0	0	0
Betsy Anderson	F/D	Fr	28	2	2	4	0.1429	5	13	0	0	0	0
Rachel Reynard	F	Fr	25	0	4	4	0.1600	3	6	0	0	0	0
Janel Winters	F/D	Jr	28	2	1	3	0.1071	0	0	0	0	0	0
Katherine Nejedlo	F	Fr	15	1	2	3	0.2000	0	0	0	0	0	0
Ava Plamondon	D	Jr	26	1	2	3	0.1154	11	22	0	0	1	0
Emily Meyer	F	So	26	0	2	2	0.0769	0	0	0	0	0	0
Janna Beilke-Skoug	G	So	17	0	1	1	0.0588	0	0	0	0	0	0
Steph Lepak	D	Jr	22	0	1	1	0.0455	1	2	0	0	0	0
Shea Dulaney	F/D	Fr	4	0	0	0	0.0000	2	15	0	0	0	0
Sierra Dart	G	Sr	2	0	0	0	0.0000	0	0	0	0	0	0
Allie Gloudemans	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Hillary Drake	G	So	16	0	0	0	0.0000	0	0	0	0	0	0
